customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn
CUST100112,2022-02-16,2023-08-27,54,Female,USA,Basic,199.0,Monthly,GooglePay,51.3,5.5,Mobile,Horror,1,0,0.0,0,0,Referral,Direct,45.0,0.072,1385,46.2,828,23.9,199.0,9187.17,Yes
CUST100113,2021-07-06,2022-11-14,35,Female,India,Basic,199.0,Quarterly,Paypal,32.2,9.2,Mobile,Romance,2,1,16.9,0,0,Paid Social,NewSeries2022,70.0,0.139,1610,53.7,1114,40.0,199.0,10679.67,Yes
CUST100114,2023-08-03,2024-07-20,39,Female,UK,Basic,199.0,Monthly,GooglePay,52.6,7.5,Smart TV,Horror,2,0,0.0,0,0,Search Ads,Festive2021,47.6,0.103,852,28.4,500,32.6,199.0,5651.6,Yes
CUST100115,2023-11-10,2025-06-11,38,Female,India,Premium,799.0,Monthly,UPI,34.1,3.8,Smart TV,Comedy,1,0,0.0,0,0,Organic,SummerSale2023,24.5,0.41,753,25.1,174,16.5,799.0,20054.9,No
CUST100116,2023-02-14,2024-07-12,22,Female,Philippines,Free Trial,0.0,Quarterly,Paypal,37.0,0.3,Smart TV,Horror,3,1,11.0,0,0,Paid Social,Direct,88.6,0.613,1022,34.1,508,1.3,0.0,0.0,Yes
CUST100117,2021-03-25,2022-02-17,24,Male,Philippines,Standard,499.0,Yearly,GooglePay,39.3,7.4,Gaming Console,Action,1,1,4.2,1,0,Email,NewSeries2022,40.3,0.026,1713,57.1,1384,32.2,499.0,28492.9,Yes
CUST100118,2023-11-03,2024-12-04,16,Female,UK,Standard,499.0,Monthly,Card,42.5,4.9,Mobile,Drama,1,0,0.0,0,0,Search Ads,RetentionPush2024,43.6,0.032,760,25.3,363,21.3,499.0,12641.33,No
CUST100119,2021-10-26,2022-07-29,41,Female,USA,Basic,199.0,Yearly,ApplePay,46.2,7.8,Smart TV,Drama,1,1,19.7,0,0,Paid Social,Direct,61.6,0.017,1498,49.9,1222,33.9,199.0,9936.73,No
CUST100120,2024-09-22,2025-03-25,53,Female,USA,Standard,499.0,Monthly,Card,56.0,3.2,Mobile,Romance,2,1,6.0,0,0,Organic,NewSeries2022,54.0,0.096,436,14.5,252,13.9,499.0,7252.13,No
CUST100121,2024-04-22,2024-05-18,53,Female,USA,Basic,199.0,Quarterly,GooglePay,54.9,8.6,Web,Comedy,1,1,14.5,0,0,Paid Social,Launch2020,18.0,0.708,589,19.6,563,37.4,199.0,3907.03,No
CUST100122,2024-05-08,2025-03-30,69,Male,Germany,Premium,799.0,Monthly,NetBanking,19.1,11.7,Mobile,Comedy,3,0,0.0,0,0,Referral,Launch2020,52.3,0.873,573,19.1,247,50.8,799.0,15260.9,No
CUST100123,2020-04-24,2021-12-26,59,Male,USA,Free Trial,0.0,Monthly,UPI,64.1,6.3,Tablet,Kids,1,1,6.1,0,0,Paid Social,SummerSale2023,46.1,0.181,2048,68.3,1437,27.4,0.0,0.0,No
CUST100124,2021-04-14,2021-11-24,37,Male,Mexico,Basic,199.0,Quarterly,Card,1.0,1.0,Mobile,Romance,3,1,9.6,0,0,Search Ads,Direct,55.1,0.125,1693,56.4,1469,4.3,199.0,11230.23,Yes
CUST100125,2024-08-10,2024-09-09,59,Male,Philippines,Premium,799.0,Monthly,Card,22.4,6.8,Mobile,Documentary,1,1,3.7,1,1,Search Ads,Direct,51.9,0.072,479,16.0,449,29.5,799.0,12757.37,No
CUST100126,2020-03-06,2020-12-18,25,Female,India,Basic,199.0,Monthly,Paypal,32.2,4.9,Mobile,Romance,3,1,6.6,1,1,Paid Social,NewSeries2022,27.2,0.0,2097,69.9,1810,21.3,199.0,13910.1,Yes
CUST100127,2024-07-06,2024-09-03,70,Female,UK,Standard,499.0,Monthly,Paypal,11.7,4.2,Tablet,Sci-Fi,1,1,17.1,0,0,Paid Social,Direct,60.8,0.061,514,17.1,455,18.2,499.0,8549.53,No
CUST100128,2021-10-08,2023-02-03,73,Male,India,Basic,199.0,Quarterly,Paypal,40.6,6.4,Gaming Console,Horror,1,1,2.1,1,0,Organic,Direct,26.6,0.032,1516,50.5,1033,27.8,199.0,10056.13,Yes
CUST100129,2022-04-01,2023-09-25,21,Female,India,Standard,499.0,Monthly,GooglePay,49.8,10.0,Gaming Console,Comedy,1,0,0.0,1,0,Organic,SummerSale2023,40.6,0.0,1341,44.7,799,43.4,499.0,22305.3,Yes
CUST100130,2021-07-02,2022-07-03,32,Male,USA,Basic,199.0,Monthly,NetBanking,20.7,5.3,Smart TV,Sci-Fi,1,1,3.6,0,0,Organic,NewSeries2022,41.7,0.453,1614,53.8,1248,23.0,199.0,10706.2,Yes
CUST100131,2020-05-15,2022-01-03,66,Male,India,Standard,499.0,Monthly,Card,44.3,9.1,Mobile,Comedy,3,1,6.3,0,0,Organic,Festive2021,24.1,0.018,2027,67.6,1429,39.5,499.0,33715.77,No
CUST100132,2021-03-08,2021-11-01,65,Male,Mexico,Standard,499.0,Monthly,ApplePay,51.7,6.4,Mobile,Kids,1,0,0.0,0,0,Referral,NewSeries2022,90.0,0.247,1730,57.7,1492,27.8,499.0,28775.67,No
CUST100133,2023-03-07,2023-08-17,53,Male,India,Standard,499.0,Monthly,Paypal,3.7,6.7,Mobile,Horror,1,1,12.8,1,0,Organic,Direct,20.6,0.517,1001,33.4,838,29.1,499.0,16649.97,Yes
CUST100134,2024-11-29,2025-03-11,39,Female,USA,Premium,799.0,Monthly,NetBanking,38.5,10.3,Smart TV,Kids,1,1,17.5,0,0,Affiliate,NewSeries2022,0.5,0.027,368,12.3,266,44.8,799.0,9801.07,Yes
CUST100135,2024-01-10,2024-09-19,66,Male,Canada,Free Trial,0.0,Monthly,GooglePay,42.5,6.2,Mobile,Horror,2,1,8.3,0,0,Search Ads,Festive2021,62.7,0.055,692,23.1,439,26.9,0.0,0.0,No
CUST100136,2021-10-06,2023-08-09,25,Female,Australia,Standard,499.0,Monthly,NetBanking,16.7,9.3,Smart TV,Sci-Fi,1,0,0.0,1,1,Paid Social,RetentionPush2024,29.3,0.054,1518,50.6,846,40.4,499.0,25249.4,No
CUST100137,2021-03-11,2021-11-12,71,Female,USA,Basic,199.0,Quarterly,Paypal,11.1,6.3,Mobile,Sci-Fi,1,1,24.4,0,0,Organic,Launch2020,73.9,0.018,1727,57.6,1481,27.4,199.0,11455.77,No
CUST100138,2023-09-04,2024-06-02,23,Male,Mexico,Standard,499.0,Quarterly,UPI,21.2,8.7,Web,Action,3,0,0.0,0,0,Organic,NewSeries2022,33.7,0.481,820,27.3,548,37.8,499.0,13639.33,No
CUST100139,2022-10-19,2024-04-17,36,Other,UK,Free Trial,0.0,Yearly,Card,31.3,6.2,Tablet,Sci-Fi,3,0,0.0,0,0,Affiliate,SummerSale2023,38.5,0.378,1140,38.0,594,26.9,0.0,0.0,Yes
CUST100140,2022-03-21,2022-05-17,71,Other,USA,Standard,499.0,Monthly,Paypal,20.0,7.5,Smart TV,Comedy,2,1,9.0,0,0,Search Ads,Festive2021,107.2,0.096,1352,45.1,1295,32.6,499.0,22488.27,No
CUST100141,2024-12-16,2025-07-28,21,Male,India,Standard,499.0,Yearly,ApplePay,46.1,7.8,Web,Action,1,1,4.1,0,0,Organic,RetentionPush2024,36.3,0.293,351,11.7,127,33.9,499.0,5838.3,No
CUST100142,2023-08-09,2025-03-20,36,Female,USA,Basic,199.0,Monthly,Card,43.5,9.0,Mobile,Romance,1,0,0.0,0,0,Search Ads,Launch2020,41.6,0.142,846,28.2,257,39.1,199.0,5611.8,Yes
CUST100143,2022-07-28,2023-08-29,72,Male,Brazil,Standard,499.0,Yearly,NetBanking,42.5,8.4,Mobile,Sci-Fi,2,1,13.5,0,0,Organic,Launch2020,65.5,0.227,1223,40.8,826,36.5,499.0,20342.57,Yes
CUST100144,2020-10-19,2021-10-17,54,Male,Canada,Standard,499.0,Monthly,ApplePay,60.2,4.5,Gaming Console,Drama,2,1,7.6,0,0,Referral,SummerSale2023,43.4,0.234,1870,62.3,1507,19.6,499.0,31104.33,No
CUST100145,2021-06-26,2021-12-20,39,Male,Brazil,Free Trial,0.0,Monthly,Card,47.9,12.5,Mobile,Sci-Fi,3,0,0.0,1,1,Email,RetentionPush2024,33.9,0.299,1620,54.0,1443,54.3,0.0,0.0,Yes
CUST100146,2020-10-12,2021-04-10,48,Female,USA,Free Trial,0.0,Monthly,ApplePay,40.7,7.1,Mobile,Sci-Fi,1,1,1.2,0,0,Referral,SummerSale2023,30.2,0.459,1877,62.6,1697,30.8,0.0,0.0,No
CUST100147,2021-05-20,2022-01-17,74,Female,India,Basic,199.0,Monthly,NetBanking,10.5,9.7,Mobile,Sci-Fi,2,1,18.2,0,0,Referral,Launch2020,17.6,0.311,1657,55.2,1415,42.1,199.0,10991.43,No
CUST100148,2024-03-05,2025-11-01,33,Male,India,Standard,499.0,Yearly,Paypal,58.1,0.0,Smart TV,Drama,2,1,1.0,0,0,Search Ads,Direct,27.9,0.245,637,21.2,31,0.0,499.0,10595.43,No
CUST100149,2023-02-23,2024-01-14,71,Male,India,Basic,199.0,Quarterly,ApplePay,60.3,9.4,Smart TV,Horror,3,1,2.7,0,0,Organic,NewSeries2022,58.7,0.195,1013,33.8,688,40.8,199.0,6719.57,No
CUST100150,2023-01-08,2024-01-10,43,Female,Australia,Standard,499.0,Yearly,Paypal,28.4,9.3,Mobile,Kids,1,1,2.2,0,0,Referral,Festive2021,63.8,0.047,1059,35.3,692,40.4,499.0,17614.7,Yes
CUST100151,2021-06-22,2023-02-17,72,Male,Brazil,Free Trial,0.0,Quarterly,NetBanking,18.8,7.7,Tablet,Drama,1,1,0.8,0,0,Paid Social,Festive2021,23.2,0.067,1624,54.1,1019,33.5,0.0,0.0,Yes
CUST100152,2024-03-09,2024-04-06,67,Male,India,Standard,499.0,Monthly,NetBanking,50.1,0.2,Tablet,Sci-Fi,1,1,21.2,0,0,Affiliate,SummerSale2023,68.3,0.016,633,21.1,605,0.9,499.0,10528.9,No
CUST100153,2023-04-12,2024-04-06,47,Female,USA,Standard,499.0,Monthly,ApplePay,1.4,4.8,Mobile,Drama,2,1,28.4,0,0,Search Ads,NewSeries2022,58.6,0.06,965,32.2,605,20.9,499.0,16051.17,No
CUST100154,2022-05-27,2023-12-29,27,Other,USA,Basic,199.0,Yearly,ApplePay,43.0,3.9,Smart TV,Action,1,1,11.8,0,0,Organic,Launch2020,30.4,0.157,1285,42.8,704,16.9,199.0,8523.83,No
CUST100155,2023-04-10,2024-11-07,63,Male,USA,Premium,799.0,Monthly,NetBanking,64.9,10.5,Web,Drama,3,1,25.2,0,0,Organic,Festive2021,55.7,0.614,967,32.2,390,45.6,799.0,25754.43,No
CUST100156,2022-03-28,2022-08-20,57,Female,India,Premium,799.0,Quarterly,ApplePay,27.4,3.4,Mobile,Comedy,1,1,13.5,0,0,Search Ads,Festive2021,72.7,0.027,1345,44.8,1200,14.8,799.0,35821.83,No
CUST100157,2022-01-11,2023-08-10,42,Female,India,Standard,499.0,Monthly,ApplePay,39.8,8.7,Mobile,Documentary,1,1,13.9,1,1,Search Ads,SummerSale2023,46.0,0.117,1421,47.4,845,37.8,499.0,23635.97,No
CUST100158,2021-03-25,2021-10-03,25,Male,India,Basic,199.0,Monthly,ApplePay,37.0,6.1,Mobile,Sci-Fi,1,1,26.4,0,0,Affiliate,RetentionPush2024,39.2,0.278,1713,57.1,1521,26.5,199.0,11362.9,No
CUST100159,2020-10-10,2022-02-26,61,Female,India,Standard,499.0,Yearly,GooglePay,55.9,10.2,Web,Sci-Fi,4,1,1.2,0,0,Organic,Festive2021,17.9,0.316,1879,62.6,1375,44.3,499.0,31254.03,No
CUST100160,2022-11-09,2024-05-17,72,Male,India,Free Trial,0.0,Monthly,ApplePay,37.1,7.7,Mobile,Action,2,1,0.7,1,1,Referral,Direct,30.7,0.042,1119,37.3,564,33.5,0.0,0.0,Yes
CUST100161,2022-10-07,2023-08-19,67,Female,India,Standard,499.0,Monthly,Card,28.1,5.1,Smart TV,Action,1,1,0.7,0,0,Paid Social,SummerSale2023,38.4,0.039,1152,38.4,836,22.2,499.0,19161.6,No
CUST100162,2020-07-05,2020-12-31,57,Female,Canada,Standard,499.0,Monthly,NetBanking,4.6,4.7,Smart TV,Drama,1,1,6.5,0,0,Search Ads,Launch2020,6.9,0.189,1976,65.9,1797,20.4,499.0,32867.47,Yes
CUST100163,2024-03-27,2025-08-11,47,Female,India,Standard,499.0,Quarterly,NetBanking,36.9,5.7,Mobile,Action,1,0,0.0,0,0,Search Ads,Festive2021,14.3,0.491,615,20.5,113,24.8,499.0,10229.5,No
CUST100164,2020-04-06,2020-05-14,57,Male,South Africa,Premium,799.0,Monthly,UPI,33.6,0.0,Mobile,Sci-Fi,1,1,24.5,1,1,Paid Social,SummerSale2023,57.3,0.326,2066,68.9,2028,0.0,799.0,55024.47,No
CUST100165,2024-10-29,2025-01-29,41,Female,India,Standard,499.0,Monthly,Paypal,5.7,12.3,Mobile,Drama,1,0,0.0,0,0,Organic,RetentionPush2024,26.8,0.097,399,13.3,307,53.4,499.0,6636.7,No
CUST100166,2020-08-12,2020-10-08,40,Male,India,Basic,199.0,Monthly,UPI,14.9,10.9,Mobile,Comedy,1,1,6.2,0,0,Organic,NewSeries2022,0.5,0.215,1938,64.6,1881,47.4,199.0,12855.4,No
CUST100167,2020-11-09,2021-07-05,26,Male,USA,Standard,499.0,Monthly,ApplePay,23.0,7.2,Mobile,Horror,2,1,20.9,0,0,Organic,Festive2021,28.4,0.059,1849,61.6,1611,31.3,499.0,30755.03,No
CUST100168,2023-07-09,2025-03-16,38,Male,India,Premium,799.0,Monthly,ApplePay,23.1,9.8,Mobile,Kids,1,1,3.0,1,0,Referral,SummerSale2023,28.7,0.128,877,29.2,261,42.6,799.0,23357.43,Yes
CUST100169,2020-11-23,2021-07-05,49,Female,Brazil,Premium,799.0,Monthly,Card,34.4,6.9,Smart TV,Comedy,2,1,10.6,1,0,Search Ads,NewSeries2022,42.9,0.153,1835,61.2,1611,30.0,799.0,48872.17,No
CUST100170,2024-06-10,2024-06-30,72,Female,India,Free Trial,0.0,Yearly,Card,32.8,8.3,Mobile,Horror,1,1,16.4,0,0,Search Ads,RetentionPush2024,48.2,0.203,540,18.0,520,36.1,0.0,0.0,Yes
CUST100171,2023-10-25,2025-04-16,67,Male,Philippines,Standard,499.0,Yearly,Card,33.7,10.0,Smart TV,Drama,1,0,0.0,0,0,Email,Direct,54.1,0.102,769,25.6,230,43.4,499.0,12791.03,No
CUST100172,2022-05-14,2023-09-15,55,Female,Philippines,Basic,199.0,Monthly,Card,80.2,6.3,Mobile,Horror,2,0,0.0,0,0,Paid Social,Festive2021,32.4,0.007,1298,43.3,809,27.4,199.0,8610.07,Yes
CUST100173,2023-05-06,2023-05-06,38,Male,UK,Free Trial,0.0,Quarterly,Card,26.2,9.3,Smart TV,Documentary,1,1,15.6,0,0,Referral,SummerSale2023,34.3,0.526,941,31.4,941,40.4,0.0,0.0,Yes
CUST100174,2020-05-10,2021-04-14,44,Female,UK,Standard,499.0,Monthly,Card,17.6,1.6,Web,Romance,1,0,0.0,0,0,Search Ads,NewSeries2022,8.9,0.626,2032,67.7,1693,7.0,499.0,33798.93,No
CUST100175,2022-02-27,2023-11-17,46,Male,Canada,Premium,799.0,Monthly,Card,66.3,7.6,Mobile,Documentary,1,1,0.8,0,0,Email,Launch2020,26.9,0.232,1374,45.8,746,33.0,799.0,36594.2,Yes
CUST100176,2022-02-20,2022-09-14,22,Female,USA,Premium,799.0,Monthly,Card,64.3,7.0,Mobile,Comedy,2,1,14.2,0,0,Search Ads,Launch2020,18.1,0.062,1381,46.0,1175,30.4,799.0,36780.63,No
CUST100177,2023-05-05,2023-09-15,55,Male,Canada,Standard,499.0,Monthly,GooglePay,13.4,6.0,Smart TV,Kids,1,0,0.0,0,0,Organic,SummerSale2023,53.6,0.181,942,31.4,809,26.1,499.0,15668.6,Yes
CUST100178,2022-08-16,2023-07-30,48,Female,India,Basic,199.0,Monthly,Card,59.3,6.4,Smart TV,Drama,1,1,16.0,1,0,Referral,NewSeries2022,95.7,0.065,1204,40.1,856,27.8,199.0,7986.53,Yes
CUST100179,2022-12-19,2023-06-18,36,Male,India,Premium,799.0,Monthly,NetBanking,1.9,6.3,Mobile,Comedy,2,1,0.4,0,0,Paid Social,Launch2020,49.6,0.24,1079,36.0,898,27.4,799.0,28737.37,Yes
CUST100180,2021-05-29,2022-04-25,17,Male,USA,Premium,799.0,Yearly,Card,92.4,10.3,Web,Documentary,1,1,10.3,0,0,Paid Social,Festive2021,68.7,0.089,1648,54.9,1317,44.8,799.0,43891.73,No
CUST100181,2023-02-07,2023-04-08,33,Male,UK,Standard,499.0,Monthly,Paypal,70.7,6.8,Mobile,Action,1,1,7.1,0,0,Paid Social,SummerSale2023,58.2,0.163,1029,34.3,969,29.5,499.0,17115.7,No
CUST100182,2024-10-28,2024-11-19,62,Female,Mexico,Standard,499.0,Quarterly,Card,45.6,15.5,Mobile,Romance,1,1,6.7,0,0,Referral,RetentionPush2024,3.0,0.012,400,13.3,378,67.3,499.0,6653.33,Yes
CUST100183,2020-01-24,2020-06-23,48,Female,India,Basic,199.0,Monthly,GooglePay,52.2,4.2,Mobile,Documentary,2,1,8.7,0,0,Paid Social,Direct,40.4,1.114,2139,71.3,1988,18.2,199.0,14188.7,Yes
CUST100184,2023-10-25,2025-06-16,52,Male,Brazil,Basic,199.0,Monthly,ApplePay,43.9,8.7,Smart TV,Action,2,1,1.6,0,0,Paid Social,Festive2021,11.3,0.217,769,25.6,169,37.8,199.0,5101.03,Yes
CUST100185,2024-01-16,2024-06-09,49,Female,India,Standard,499.0,Monthly,GooglePay,21.8,9.7,Smart TV,Comedy,2,1,32.9,0,0,Organic,SummerSale2023,1.8,0.563,686,22.9,541,42.1,499.0,11410.47,Yes
CUST100186,2020-08-22,2020-12-13,35,Female,USA,Standard,499.0,Monthly,GooglePay,58.9,5.8,Web,Sci-Fi,2,1,14.6,0,0,Paid Social,Launch2020,64.9,0.273,1928,64.3,1815,25.2,499.0,32069.07,Yes
CUST100187,2023-10-28,2025-04-18,50,Female,India,Free Trial,0.0,Quarterly,ApplePay,62.1,3.4,Tablet,Drama,1,1,1.1,0,0,Affiliate,RetentionPush2024,77.0,0.165,766,25.5,228,14.8,0.0,0.0,Yes
CUST100188,2024-12-17,2025-11-30,66,Female,USA,Premium,799.0,Quarterly,Card,20.5,5.6,Mobile,Romance,1,1,1.0,0,0,Paid Social,Festive2021,0.5,0.267,350,11.7,2,24.3,799.0,9321.67,No
CUST100189,2023-01-04,2023-03-19,65,Male,India,Premium,799.0,Monthly,Card,34.4,3.0,Tablet,Action,2,1,2.8,0,0,Paid Social,Direct,24.3,0.127,1063,35.4,989,13.0,799.0,28311.23,No
CUST100190,2024-03-17,2025-04-03,69,Male,UK,Standard,499.0,Quarterly,ApplePay,10.3,4.5,Smart TV,Action,3,1,3.3,0,0,Organic,NewSeries2022,44.1,0.64,625,20.8,243,19.6,499.0,10395.83,Yes
CUST100191,2021-06-30,2023-05-09,33,Female,Brazil,Basic,199.0,Yearly,Paypal,34.0,8.2,Mobile,Kids,2,1,8.1,0,0,Paid Social,RetentionPush2024,30.5,0.298,1616,53.9,938,35.6,199.0,10719.47,Yes
CUST100192,2024-04-23,2025-06-02,61,Female,USA,Free Trial,0.0,Quarterly,UPI,29.6,14.8,Web,Horror,2,0,0.0,0,0,Organic,Direct,44.5,0.026,588,19.6,183,64.3,0.0,0.0,Yes
CUST100193,2023-08-05,2025-03-27,39,Female,USA,Standard,499.0,Monthly,NetBanking,60.0,12.2,Smart TV,Romance,1,1,1.9,0,0,Organic,Launch2020,43.5,0.602,850,28.3,250,53.0,499.0,14138.33,No
CUST100194,2021-11-27,2022-03-10,23,Male,Mexico,Basic,199.0,Quarterly,ApplePay,67.0,5.2,Mobile,Kids,1,0,0.0,0,0,Paid Social,Direct,48.9,0.171,1466,48.9,1363,22.6,199.0,9724.47,Yes
CUST100195,2020-08-16,2021-07-26,45,Male,Australia,Standard,499.0,Monthly,Card,13.7,9.8,Mobile,Action,1,0,0.0,0,0,Organic,RetentionPush2024,60.4,0.12,1934,64.5,1590,42.6,499.0,32168.87,No
CUST100196,2021-08-24,2022-06-29,59,Female,USA,Free Trial,0.0,Yearly,NetBanking,50.4,5.9,Smart TV,Action,1,0,0.0,0,0,Referral,Launch2020,54.0,0.314,1561,52.0,1252,25.6,0.0,0.0,No
CUST100197,2022-06-09,2023-05-05,68,Female,India,Free Trial,0.0,Monthly,Card,52.6,4.4,Mobile,Action,1,0,0.0,0,0,Search Ads,SummerSale2023,32.1,0.052,1272,42.4,942,19.1,0.0,0.0,Yes
CUST100198,2020-11-19,2021-04-07,25,Female,Mexico,Basic,199.0,Monthly,UPI,0.0,6.8,Mobile,Drama,1,0,0.0,1,1,Referral,Direct,64.2,0.635,1839,61.3,1700,29.5,199.0,12198.7,No
CUST100199,2022-07-18,2022-12-26,38,Female,UK,Free Trial,0.0,Monthly,UPI,54.3,0.4,Tablet,Documentary,1,1,4.5,0,0,Paid Social,Festive2021,0.5,0.036,1233,41.1,1072,1.7,0.0,0.0,No
CUST100200,2020-01-07,2021-03-29,67,Female,India,Standard,499.0,Monthly,ApplePay,5.4,2.0,Mobile,Comedy,1,0,0.0,0,0,Organic,Direct,64.6,0.07,2156,71.9,1709,8.7,499.0,35861.47,Yes
CUST100201,2024-01-18,2025-11-02,64,Male,India,Basic,199.0,Yearly,NetBanking,24.8,9.7,Mobile,Kids,1,1,5.2,0,0,Search Ads,SummerSale2023,36.2,0.44,684,22.8,30,42.1,199.0,4537.2,No
CUST100202,2024-11-28,2025-11-30,26,Male,Brazil,Premium,799.0,Monthly,GooglePay,17.0,11.1,Tablet,Documentary,2,1,0.6,0,0,Organic,RetentionPush2024,19.2,0.187,369,12.3,2,48.2,799.0,9827.7,No
CUST100203,2024-01-13,2025-11-07,17,Female,India,Free Trial,0.0,Monthly,NetBanking,3.6,0.0,Mobile,Sci-Fi,1,1,0.8,0,0,Organic,SummerSale2023,10.2,0.386,689,23.0,25,0.0,0.0,0.0,No
CUST100204,2021-06-23,2022-05-13,73,Female,South Africa,Standard,499.0,Yearly,GooglePay,57.1,11.4,Mobile,Action,3,1,7.8,0,0,Referral,Festive2021,67.0,0.044,1623,54.1,1299,49.5,499.0,26995.9,No
CUST100205,2022-10-22,2023-04-18,41,Male,India,Standard,499.0,Monthly,UPI,16.2,10.5,Smart TV,Kids,1,1,25.6,0,0,Affiliate,RetentionPush2024,33.0,0.326,1137,37.9,959,45.6,499.0,18912.1,No
CUST100206,2024-04-09,2025-11-05,51,Male,Brazil,Premium,799.0,Monthly,Card,27.1,6.0,Mobile,Documentary,2,0,0.0,0,0,Organic,SummerSale2023,11.0,0.039,602,20.1,27,26.1,799.0,16033.27,No
CUST100207,2020-12-31,2022-09-20,48,Female,USA,Premium,799.0,Monthly,GooglePay,34.9,8.4,Gaming Console,Romance,1,1,17.9,1,0,Referral,Direct,15.1,0.272,1797,59.9,1169,36.5,799.0,47860.1,No
CUST100208,2022-11-05,2023-11-05,62,Male,USA,Free Trial,0.0,Monthly,GooglePay,49.9,12.5,Mobile,Comedy,1,1,6.2,1,0,Paid Social,SummerSale2023,28.0,0.034,1123,37.4,758,54.3,0.0,0.0,Yes
CUST100209,2020-08-05,2021-03-21,28,Male,Mexico,Standard,499.0,Monthly,ApplePay,15.6,10.7,Web,Comedy,2,1,4.5,0,0,Paid Social,SummerSale2023,71.6,0.084,1945,64.8,1717,46.5,499.0,32351.83,No
CUST100210,2024-11-17,2025-11-30,55,Female,USA,Free Trial,0.0,Monthly,Paypal,44.7,8.5,Mobile,Documentary,1,1,2.9,0,0,Affiliate,NewSeries2022,60.4,0.129,380,12.7,2,36.9,0.0,0.0,No
CUST100211,2023-07-04,2025-02-26,40,Female,UK,Free Trial,0.0,Quarterly,UPI,30.4,5.1,Mobile,Horror,2,1,9.3,0,0,Search Ads,RetentionPush2024,48.9,0.502,882,29.4,279,22.2,0.0,0.0,No
CUST100212,2021-09-03,2022-03-01,19,Female,India,Basic,199.0,Yearly,GooglePay,14.8,5.8,Mobile,Romance,1,1,7.9,0,0,Referral,Festive2021,35.0,0.263,1551,51.7,1372,25.2,199.0,10288.3,No
CUST100213,2024-09-19,2025-10-11,57,Male,India,Premium,799.0,Monthly,UPI,55.4,9.1,Mobile,Action,1,1,7.5,1,0,Referral,RetentionPush2024,1.9,0.066,439,14.6,52,39.5,799.0,11692.03,No
CUST100214,2023-08-01,2024-06-10,34,Female,India,Standard,499.0,Monthly,ApplePay,76.6,8.6,Smart TV,Comedy,1,1,4.6,0,0,Search Ads,Direct,109.0,0.118,854,28.5,540,37.4,499.0,14204.87,Yes
CUST100215,2022-11-05,2023-09-02,33,Male,Australia,Standard,499.0,Monthly,Card,39.1,10.5,Smart TV,Romance,1,1,10.5,0,0,Referral,RetentionPush2024,26.8,0.086,1123,37.4,822,45.6,499.0,18679.23,No
CUST100216,2023-06-01,2023-10-09,52,Male,India,Premium,799.0,Yearly,NetBanking,22.8,2.7,Web,Sci-Fi,1,0,0.0,1,0,Referral,SummerSale2023,25.2,0.562,915,30.5,785,11.7,799.0,24369.5,Yes
CUST100217,2021-02-11,2021-08-11,45,Female,India,Basic,199.0,Monthly,UPI,20.3,8.3,Mobile,Comedy,2,1,25.0,0,0,Paid Social,Launch2020,41.0,0.038,1755,58.5,1574,36.1,199.0,11641.5,No
CUST100218,2020-11-09,2020-11-10,34,Female,USA,Standard,499.0,Yearly,ApplePay,51.1,9.2,Mobile,Romance,2,1,17.2,0,0,Organic,SummerSale2023,81.3,0.495,1849,61.6,1848,40.0,499.0,30755.03,No
CUST100219,2022-02-04,2023-09-13,73,Female,Canada,Free Trial,0.0,Monthly,ApplePay,35.3,6.3,Mobile,Drama,3,1,4.8,1,1,Paid Social,Launch2020,41.9,0.352,1397,46.6,811,27.4,0.0,0.0,No
CUST100220,2024-04-10,2025-05-15,38,Female,Australia,Basic,199.0,Yearly,ApplePay,13.8,14.1,Mobile,Sci-Fi,3,1,5.7,0,0,Paid Social,NewSeries2022,32.7,0.028,601,20.0,201,61.3,199.0,3986.63,No
CUST100221,2020-11-26,2022-06-30,74,Female,India,Standard,499.0,Monthly,NetBanking,1.1,4.4,Mobile,Kids,1,1,3.3,0,0,Search Ads,NewSeries2022,0.5,0.064,1832,61.1,1251,19.1,499.0,30472.27,Yes
CUST100222,2023-01-09,2023-02-11,69,Male,India,Free Trial,0.0,Quarterly,UPI,42.6,6.8,Mobile,Drama,1,1,2.2,0,0,Paid Social,Launch2020,32.6,0.248,1058,35.3,1025,29.5,0.0,0.0,No
CUST100223,2024-05-13,2024-11-15,31,Male,Philippines,Standard,499.0,Monthly,GooglePay,9.7,9.2,Mobile,Drama,2,1,1.4,0,0,Organic,SummerSale2023,40.5,0.246,568,18.9,382,40.0,499.0,9447.73,Yes
CUST100224,2022-12-22,2024-08-29,16,Male,India,Standard,499.0,Quarterly,ApplePay,26.9,9.6,Web,Romance,1,1,0.4,0,0,Organic,SummerSale2023,20.9,0.053,1076,35.9,460,41.7,499.0,17897.47,Yes
CUST100225,2020-01-02,2020-11-22,27,Male,Mexico,Standard,499.0,Monthly,NetBanking,67.6,6.3,Smart TV,Kids,3,1,6.5,0,0,Organic,RetentionPush2024,50.9,0.201,2161,72.0,1836,27.4,499.0,35944.63,Yes
