customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn,customer_lifetime_days,signup_month,signup_year,days_since_last_activity,engagement_score,total_lifetime_value,avg_revenue_per_day,device_count,hours_per_session,watch_intensity,customer_segment,churn_risk_score,is_high_value_customer,is_power_user,is_dormant,is_multi_device_user,has_support_issues
CUST100076,2023-12-13,2025-02-21,27,Female,Brazil,Free Trial,0.0,Monthly,Card,28.6,5.6,Mobile,Drama,3,0,0.0,0,0,Paid Social,NewSeries2022,21.5,0.277,720,24.0,284,24.3,0.0,0.0,1,436,12,2023,287,28.240000000000002,0.0,0.0,1,0.0,Low,Mature,30,0,0,1,0,0
CUST100077,2020-05-22,2020-11-14,32,Male,Philippines,Premium,799.0,Monthly,NetBanking,11.4,4.0,Mobile,Romance,3,1,57.2,0,0,Search Ads,Direct,40.9,0.199,2020,67.3,1844,17.4,799.0,53799.33,0,176,5,2020,1847,16.860000000000003,53772.7,305.67801136363636,1,3.575,Low,Loyal,55,1,0,1,0,0
CUST100078,2020-04-03,2021-03-31,25,Male,UK,Standard,499.0,Quarterly,Paypal,4.9,2.3,Mobile,Sci-Fi,1,0,0.0,0,0,Affiliate,Direct,79.9,0.005,2069,69.0,1707,10.0,499.0,34414.37,0,362,4,2020,1710,8.86,34431.0,95.06732044198895,1,0.0,Low,Loyal,55,1,0,1,0,0
CUST100079,2023-09-16,2024-04-22,49,Male,USA,Premium,799.0,Monthly,ApplePay,36.6,11.9,Mobile,Sci-Fi,2,1,20.6,1,0,Organic,Direct,6.9,0.255,808,26.9,589,51.7,799.0,21519.73,0,219,9,2023,592,50.63999999999999,21493.1,98.26360730593608,1,0.4327731092436975,Medium,Loyal,30,0,0,1,0,1
CUST100080,2021-04-11,2021-10-19,21,Female,India,Free Trial,0.0,Monthly,UPI,47.1,5.0,Tablet,Documentary,2,0,0.0,0,0,Paid Social,Launch2020,38.6,0.084,1696,56.5,1505,21.7,0.0,0.0,0,191,4,2021,1508,33.84,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100081,2024-05-02,2025-02-07,23,Female,Mexico,Basic,199.0,Monthly,Card,66.1,1.1,Mobile,Action,1,0,0.0,0,0,Email,SummerSale2023,18.8,0.047,579,19.3,298,4.8,199.0,3840.7,1,281,5,2024,301,29.74,3840.7000000000003,13.66797153024911,1,0.0,High,Mature,30,0,1,1,0,0
CUST100082,2021-08-15,2022-05-28,66,Male,India,Standard,499.0,Monthly,Card,57.0,7.5,Web,Comedy,1,1,3.0,0,0,Paid Social,NewSeries2022,0.5,0.649,1570,52.3,1284,32.6,499.0,26114.33,0,286,8,2021,1287,45.599999999999994,26097.699999999997,91.30884615384616,1,0.1,Medium,Loyal,30,0,1,1,0,0
CUST100083,2020-06-12,2021-09-11,26,Male,Philippines,Standard,499.0,Monthly,UPI,53.1,6.6,Mobile,Drama,1,1,4.9,0,0,Paid Social,RetentionPush2024,24.7,0.294,1999,66.6,1543,28.7,499.0,33250.03,0,456,6,2020,1546,41.34,33233.399999999994,72.91673245614035,1,0.18560606060606064,Medium,Loyal,30,1,1,1,0,0
CUST100084,2024-10-17,2025-03-18,72,Male,USA,Premium,799.0,Monthly,ApplePay,39.6,1.4,Web,Horror,4,0,0.0,0,0,Search Ads,SummerSale2023,5.7,0.005,411,13.7,259,6.1,799.0,10946.3,1,152,10,2024,262,20.040000000000003,10946.3,72.01513157894736,1,0.0,Medium,Mature,30,0,0,1,0,0
CUST100085,2021-04-21,2021-05-26,27,Male,India,Basic,199.0,Monthly,GooglePay,37.4,10.4,Mobile,Drama,1,0,0.0,0,0,Paid Social,NewSeries2022,38.9,0.285,1686,56.2,1651,45.2,199.0,11183.8,0,35,4,2021,1654,46.16,11183.800000000001,319.53714285714284,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100086,2024-11-09,2025-11-30,24,Female,Philippines,Free Trial,0.0,Quarterly,NetBanking,19.2,9.0,Web,Comedy,1,1,6.9,0,0,Referral,Festive2021,69.8,0.38,388,12.9,2,39.1,0.0,0.0,0,386,11,2024,5,34.98,0.0,0.0,1,0.19166666666666668,Low,Mature,0,0,0,0,0,0
CUST100087,2020-07-25,2022-04-20,17,Female,India,Standard,499.0,Monthly,GooglePay,17.0,9.5,Mobile,Romance,2,1,2.5,0,0,Organic,Direct,37.1,0.088,1956,65.2,1322,41.3,499.0,32534.8,0,634,7,2020,1325,35.599999999999994,32534.800000000003,51.31671924290221,1,0.06578947368421052,Low,Loyal,30,1,0,1,0,0
CUST100088,2022-02-17,2023-11-10,23,Female,UK,Standard,499.0,Monthly,UPI,38.8,7.8,Mobile,Romance,2,1,0.6,0,0,Organic,Direct,7.8,0.079,1384,46.1,753,33.9,499.0,23020.53,0,631,2,2022,756,39.22,23003.9,36.482614896988906,1,0.019230769230769232,Medium,Loyal,30,0,0,1,0,0
CUST100089,2021-07-23,2022-03-31,73,Male,UK,Standard,499.0,Yearly,NetBanking,18.3,3.1,Tablet,Romance,1,0,0.0,0,0,Paid Social,RetentionPush2024,8.5,0.11,1593,53.1,1342,13.5,499.0,26496.9,0,251,7,2021,1345,16.619999999999997,26496.9,105.56533864541834,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST100090,2022-07-17,2024-05-09,26,Male,India,Basic,199.0,Monthly,ApplePay,33.2,6.8,Mobile,Romance,2,1,14.7,0,0,Email,Launch2020,52.1,0.126,1234,41.1,572,29.5,199.0,8185.53,1,662,7,2022,575,33.98,8178.900000000001,12.364848942598186,1,0.5404411764705882,Medium,Loyal,30,0,0,1,0,0
CUST100091,2023-07-25,2024-05-22,68,Female,USA,Premium,799.0,Monthly,Paypal,15.0,5.6,Web,Documentary,1,1,11.2,1,1,Paid Social,Launch2020,69.3,0.096,861,28.7,559,24.3,799.0,22931.3,1,302,7,2023,562,23.1,22931.3,75.93145695364238,1,0.5,Low,Loyal,30,0,0,1,0,1
CUST100092,2024-09-04,2025-11-30,51,Female,Canada,Free Trial,0.0,Quarterly,Paypal,44.3,5.0,Mobile,Drama,4,0,0.0,0,0,Email,Festive2021,52.4,0.141,454,15.1,2,21.7,0.0,0.0,0,452,9,2024,5,32.72,0.0,0.0,1,0.0,Medium,Mature,0,0,0,0,0,0
CUST100093,2022-01-17,2023-03-14,25,Female,Germany,Standard,499.0,Yearly,GooglePay,14.3,11.9,Mobile,Sci-Fi,1,1,43.3,0,0,Affiliate,NewSeries2022,0.5,0.719,1415,47.2,994,51.7,499.0,23536.17,0,421,1,2022,997,41.71999999999999,23552.800000000003,55.90539192399049,1,0.9096638655462184,Low,Loyal,55,0,0,1,0,0
CUST100094,2020-11-29,2022-06-15,36,Female,India,Free Trial,0.0,Monthly,ApplePay,6.4,4.0,Mobile,Horror,1,1,0.3,0,0,Referral,RetentionPush2024,11.4,0.007,1829,61.0,1266,17.4,0.0,0.0,1,563,11,2020,1269,14.860000000000001,0.0,0.0,1,0.01875,Low,Loyal,55,0,0,1,0,0
CUST100095,2022-01-28,2023-06-02,35,Female,Philippines,Premium,799.0,Monthly,NetBanking,49.4,5.6,Smart TV,Action,1,0,0.0,0,0,Paid Social,SummerSale2023,48.0,0.81,1404,46.8,914,24.3,799.0,37393.2,0,490,1,2022,917,36.56,37393.2,76.31265306122448,1,0.0,Medium,Loyal,30,1,1,1,0,0
CUST100096,2021-12-28,2022-02-28,63,Female,India,Standard,499.0,Quarterly,GooglePay,54.3,7.1,Smart TV,Documentary,2,0,0.0,0,0,Paid Social,Festive2021,98.8,0.379,1435,47.8,1373,30.8,499.0,23868.83,1,62,12,2021,1376,43.019999999999996,23852.199999999997,384.9811290322581,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST100097,2021-03-05,2021-06-02,23,Male,India,Premium,799.0,Monthly,UPI,33.3,8.2,Mobile,Action,3,0,0.0,1,1,Search Ads,Direct,0.5,0.319,1733,57.8,1644,35.6,799.0,46155.57,1,89,3,2021,1647,37.92,46182.2,518.6019101123595,1,0.0,Medium,Loyal,30,1,0,1,0,1
CUST100098,2023-10-04,2024-07-16,51,Male,India,Standard,499.0,Quarterly,GooglePay,20.7,12.1,Smart TV,Kids,1,1,16.8,0,0,Organic,Direct,60.4,0.12,790,26.3,504,52.6,499.0,13140.33,0,286,10,2023,507,44.879999999999995,13123.7,45.94520979020979,1,0.34710743801652894,Low,Loyal,30,0,0,1,0,0
CUST100099,2021-06-30,2022-07-27,44,Male,India,Standard,499.0,Yearly,ApplePay,49.4,6.5,Mobile,Romance,1,1,3.1,0,0,Paid Social,Festive2021,20.3,0.016,1616,53.9,1224,28.2,499.0,26879.47,0,392,6,2021,1227,39.56,26896.1,68.57007653061225,1,0.11923076923076924,Medium,Loyal,30,0,1,1,0,0
CUST100100,2023-12-08,2024-04-26,57,Male,India,Basic,199.0,Yearly,ApplePay,19.6,7.9,Tablet,Comedy,1,1,14.8,0,0,Referral,Festive2021,29.0,0.193,725,24.2,585,34.3,199.0,4809.17,0,140,12,2023,588,31.84,4815.8,34.351214285714285,1,0.46835443037974683,Low,Loyal,30,0,0,1,0,0
CUST100101,2023-10-31,2025-01-02,27,Female,South Africa,Premium,799.0,Monthly,Paypal,31.8,3.4,Mobile,Action,1,0,0.0,0,0,Organic,Festive2021,35.9,0.449,763,25.4,334,14.8,799.0,20321.23,0,429,10,2023,337,22.92,20294.6,47.368834498834495,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100102,2023-08-20,2024-03-11,29,Male,India,Basic,199.0,Monthly,UPI,62.0,8.7,Mobile,Kids,2,1,33.9,0,0,Referral,SummerSale2023,63.0,0.111,835,27.8,631,37.8,199.0,5538.83,0,204,8,2023,634,51.199999999999996,5532.2,27.151127450980393,1,0.9741379310344828,High,Loyal,30,0,1,1,0,0
CUST100103,2020-05-26,2022-03-15,63,Female,India,Premium,799.0,Yearly,Paypal,42.5,12.8,Mobile,Sci-Fi,1,1,2.3,0,0,Search Ads,Festive2021,46.7,0.014,2016,67.2,1358,55.6,799.0,53692.8,1,658,5,2020,1361,55.699999999999996,53692.8,81.60000000000001,1,0.04492187499999999,Medium,Loyal,30,1,0,1,0,0
CUST100104,2023-06-01,2024-11-20,69,Female,India,Premium,799.0,Monthly,NetBanking,34.1,5.7,Tablet,Comedy,1,0,0.0,0,0,Search Ads,Launch2020,26.8,0.001,915,30.5,377,24.8,799.0,24369.5,0,538,6,2023,380,30.74,24369.5,45.29646840148699,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100105,2023-07-24,2024-04-04,65,Male,Australia,Basic,199.0,Monthly,NetBanking,29.5,9.4,Mobile,Romance,3,1,18.8,1,1,Search Ads,Launch2020,27.1,0.025,862,28.7,607,40.8,199.0,5717.93,1,255,7,2023,610,40.3,5711.3,22.423254901960785,1,0.5,Low,Loyal,30,0,0,1,0,1
CUST100106,2020-12-16,2022-09-22,36,Male,Mexico,Standard,499.0,Quarterly,Card,35.9,2.8,Mobile,Comedy,1,0,0.0,0,0,Search Ads,Direct,41.3,0.186,1812,60.4,1167,12.2,499.0,30139.6,0,645,12,2020,1170,22.759999999999998,30139.6,46.72806201550387,1,0.0,Medium,Loyal,30,1,0,1,0,0
CUST100107,2022-12-29,2024-07-07,37,Female,India,Standard,499.0,Monthly,ApplePay,40.3,6.0,Smart TV,Drama,1,1,5.9,0,0,Search Ads,Festive2021,39.9,0.94,1069,35.6,513,26.1,499.0,17781.03,0,556,12,2022,516,34.42,17764.4,31.98026978417266,1,0.24583333333333335,Medium,Loyal,30,0,0,1,0,0
CUST100108,2024-02-02,2024-02-21,36,Male,India,Standard,499.0,Monthly,UPI,12.5,6.1,Tablet,Romance,1,1,1.3,0,0,Referral,Direct,15.8,0.249,669,22.3,650,26.5,499.0,11127.7,0,19,2,2024,653,23.6,11127.7,585.6684210526316,1,0.05327868852459017,Low,Mature,55,0,0,1,0,0
CUST100109,2021-05-16,2022-06-11,59,Male,India,Standard,499.0,Yearly,UPI,59.2,8.1,Mobile,Kids,3,1,11.0,0,0,Paid Social,NewSeries2022,61.9,0.034,1661,55.4,1270,35.2,499.0,27627.97,1,391,5,2021,1273,48.28,27644.6,70.65976982097187,1,0.3395061728395062,Medium,Loyal,30,1,1,1,0,0
CUST100110,2020-11-30,2021-12-02,65,Male,India,Standard,499.0,Monthly,Paypal,25.8,6.6,Mobile,Documentary,1,1,38.8,1,1,Referral,Launch2020,83.8,0.397,1828,60.9,1461,28.7,499.0,30405.73,1,367,11,2020,1464,30.42,30389.1,82.84940054495912,1,1.4696969696969697,Low,Loyal,30,1,0,1,0,1
CUST100111,2022-08-04,2023-12-08,45,Male,India,Standard,499.0,Monthly,GooglePay,30.9,10.4,Smart TV,Kids,1,1,1.0,0,0,Organic,RetentionPush2024,51.1,0.216,1216,40.5,725,45.2,499.0,20226.13,0,491,8,2022,728,43.86,20209.5,41.19374745417515,1,0.024038461538461536,Medium,Loyal,30,0,0,1,0,0
CUST100112,2022-02-16,2023-08-27,54,Female,USA,Basic,199.0,Monthly,GooglePay,51.3,5.5,Mobile,Horror,1,0,0.0,0,0,Referral,Direct,45.0,0.072,1385,46.2,828,23.9,199.0,9187.17,1,557,2,2022,831,37.019999999999996,9193.800000000001,16.49402154398564,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST100113,2021-07-06,2022-11-14,35,Female,India,Basic,199.0,Quarterly,Paypal,32.2,9.2,Mobile,Romance,2,1,16.9,0,0,Paid Social,NewSeries2022,70.0,0.139,1610,53.7,1114,40.0,199.0,10679.67,1,496,7,2021,1117,40.78,10686.300000000001,21.531592741935484,1,0.4592391304347826,Medium,Loyal,30,0,0,1,0,0
CUST100114,2023-08-03,2024-07-20,39,Female,UK,Basic,199.0,Monthly,GooglePay,52.6,7.5,Smart TV,Horror,2,0,0.0,0,0,Search Ads,Festive2021,47.6,0.103,852,28.4,500,32.6,199.0,5651.6,1,352,8,2023,503,43.540000000000006,5651.599999999999,16.05568181818182,1,0.0,Medium,Loyal,30,0,1,1,0,0
CUST100115,2023-11-10,2025-06-11,38,Female,India,Premium,799.0,Monthly,UPI,34.1,3.8,Smart TV,Comedy,1,0,0.0,0,0,Organic,SummerSale2023,24.5,0.41,753,25.1,174,16.5,799.0,20054.9,0,579,11,2023,177,25.04,20054.9,34.63713298791019,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100116,2023-02-14,2024-07-12,22,Female,Philippines,Free Trial,0.0,Quarterly,Paypal,37.0,0.3,Smart TV,Horror,3,1,11.0,0,0,Paid Social,Direct,88.6,0.613,1022,34.1,508,1.3,0.0,0.0,1,514,2,2023,511,16.0,0.0,0.0,1,9.166666666666668,Medium,Loyal,30,0,0,1,0,0
CUST100117,2021-03-25,2022-02-17,24,Male,Philippines,Standard,499.0,Yearly,GooglePay,39.3,7.4,Gaming Console,Action,1,1,4.2,1,0,Email,NewSeries2022,40.3,0.026,1713,57.1,1384,32.2,499.0,28492.9,1,329,3,2021,1387,38.22,28492.9,86.60455927051672,1,0.14189189189189189,Medium,Loyal,30,1,0,1,0,1
CUST100118,2023-11-03,2024-12-04,16,Female,UK,Standard,499.0,Monthly,Card,42.5,4.9,Mobile,Drama,1,0,0.0,0,0,Search Ads,RetentionPush2024,43.6,0.032,760,25.3,363,21.3,499.0,12641.33,0,397,11,2023,366,31.7,12624.7,31.84214105793451,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100119,2021-10-26,2022-07-29,41,Female,USA,Basic,199.0,Yearly,ApplePay,46.2,7.8,Smart TV,Drama,1,1,19.7,0,0,Paid Social,Direct,61.6,0.017,1498,49.9,1222,33.9,199.0,9936.73,0,276,10,2021,1225,42.17999999999999,9930.1,36.00264492753623,1,0.6314102564102564,Medium,Loyal,30,0,0,1,0,0
CUST100120,2024-09-22,2025-03-25,53,Female,USA,Standard,499.0,Monthly,Card,56.0,3.2,Mobile,Romance,2,1,6.0,0,0,Organic,NewSeries2022,54.0,0.096,436,14.5,252,13.9,499.0,7252.13,0,184,9,2024,255,32.3,7235.5,39.41375,1,0.46875,Medium,Mature,30,0,1,1,0,0
CUST100121,2024-04-22,2024-05-18,53,Female,USA,Basic,199.0,Quarterly,GooglePay,54.9,8.6,Web,Comedy,1,1,14.5,0,0,Paid Social,Launch2020,18.0,0.708,589,19.6,563,37.4,199.0,3907.03,0,26,4,2024,566,48.06,3900.4,150.27038461538461,1,0.42151162790697677,Medium,Mature,30,0,1,1,0,0
CUST100122,2024-05-08,2025-03-30,69,Male,Germany,Premium,799.0,Monthly,NetBanking,19.1,11.7,Mobile,Comedy,3,0,0.0,0,0,Referral,Launch2020,52.3,0.873,573,19.1,247,50.8,799.0,15260.9,0,326,5,2024,250,42.74,15260.900000000001,46.81257668711656,1,0.0,Low,Mature,30,0,0,1,0,0
CUST100123,2020-04-24,2021-12-26,59,Male,USA,Free Trial,0.0,Monthly,UPI,64.1,6.3,Tablet,Kids,1,1,6.1,0,0,Paid Social,SummerSale2023,46.1,0.181,2048,68.3,1437,27.4,0.0,0.0,0,611,4,2020,1440,44.839999999999996,0.0,0.0,1,0.24206349206349206,High,Loyal,30,0,1,1,0,0
CUST100124,2021-04-14,2021-11-24,37,Male,Mexico,Basic,199.0,Quarterly,Card,1.0,1.0,Mobile,Romance,3,1,9.6,0,0,Search Ads,Direct,55.1,0.125,1693,56.4,1469,4.3,199.0,11230.23,1,224,4,2021,1472,3.6999999999999997,11223.6,50.13495535714286,1,2.4,Low,Loyal,55,0,0,1,0,0
CUST100125,2024-08-10,2024-09-09,59,Male,Philippines,Premium,799.0,Monthly,Card,22.4,6.8,Mobile,Documentary,1,1,3.7,1,1,Search Ads,Direct,51.9,0.072,479,16.0,449,29.5,799.0,12757.37,0,30,8,2024,452,29.66,12784.0,425.2456666666667,1,0.1360294117647059,Low,Mature,30,0,0,1,0,1
CUST100126,2020-03-06,2020-12-18,25,Female,India,Basic,199.0,Monthly,Paypal,32.2,4.9,Mobile,Romance,3,1,6.6,1,1,Paid Social,NewSeries2022,27.2,0.0,2097,69.9,1810,21.3,199.0,13910.1,1,287,3,2020,1813,27.880000000000003,13910.1,48.46724738675958,1,0.33673469387755095,Medium,Loyal,30,0,0,1,0,1
CUST100127,2024-07-06,2024-09-03,70,Female,UK,Standard,499.0,Monthly,Paypal,11.7,4.2,Tablet,Sci-Fi,1,1,17.1,0,0,Paid Social,Direct,60.8,0.061,514,17.1,455,18.2,499.0,8549.53,0,59,7,2024,458,17.580000000000002,8532.900000000001,144.90728813559323,1,1.0178571428571428,Low,Mature,55,0,0,1,0,0
CUST100128,2021-10-08,2023-02-03,73,Male,India,Basic,199.0,Quarterly,Paypal,40.6,6.4,Gaming Console,Horror,1,1,2.1,1,0,Organic,Direct,26.6,0.032,1516,50.5,1033,27.8,199.0,10056.13,1,483,10,2021,1036,35.739999999999995,10049.5,20.82014492753623,1,0.08203125,Medium,Loyal,30,0,0,1,0,1
CUST100129,2022-04-01,2023-09-25,21,Female,India,Standard,499.0,Monthly,GooglePay,49.8,10.0,Gaming Console,Comedy,1,0,0.0,1,0,Organic,SummerSale2023,40.6,0.0,1341,44.7,799,43.4,499.0,22305.3,1,542,4,2022,802,49.92,22305.300000000003,41.153690036900365,1,0.0,Medium,Loyal,30,0,1,1,0,1
CUST100130,2021-07-02,2022-07-03,32,Male,USA,Basic,199.0,Monthly,NetBanking,20.7,5.3,Smart TV,Sci-Fi,1,1,3.6,0,0,Organic,NewSeries2022,41.7,0.453,1614,53.8,1248,23.0,199.0,10706.2,1,366,7,2021,1251,24.48,10706.199999999999,29.251912568306015,1,0.169811320754717,Low,Loyal,30,0,0,1,0,0
CUST100131,2020-05-15,2022-01-03,66,Male,India,Standard,499.0,Monthly,Card,44.3,9.1,Mobile,Comedy,3,1,6.3,0,0,Organic,Festive2021,24.1,0.018,2027,67.6,1429,39.5,499.0,33715.77,0,598,5,2020,1432,45.31999999999999,33732.399999999994,56.380886287625415,1,0.17307692307692307,Medium,Loyal,30,1,0,1,0,0
CUST100132,2021-03-08,2021-11-01,65,Male,Mexico,Standard,499.0,Monthly,ApplePay,51.7,6.4,Mobile,Kids,1,0,0.0,0,0,Referral,NewSeries2022,90.0,0.247,1730,57.7,1492,27.8,499.0,28775.67,0,238,3,2021,1495,39.88,28792.300000000003,120.90617647058822,1,0.0,Medium,Loyal,30,1,1,1,0,0
CUST100133,2023-03-07,2023-08-17,53,Male,India,Standard,499.0,Monthly,Paypal,3.7,6.7,Mobile,Horror,1,1,12.8,1,0,Organic,Direct,20.6,0.517,1001,33.4,838,29.1,499.0,16649.97,1,163,3,2023,841,21.88,16666.6,102.14705521472393,1,0.47761194029850745,Low,Loyal,55,0,0,1,0,1
CUST100134,2024-11-29,2025-03-11,39,Female,USA,Premium,799.0,Monthly,NetBanking,38.5,10.3,Smart TV,Kids,1,1,17.5,0,0,Affiliate,NewSeries2022,0.5,0.027,368,12.3,266,44.8,799.0,9801.07,1,102,11,2024,269,46.599999999999994,9827.7,96.08892156862744,1,0.42475728155339804,Medium,Mature,30,0,0,1,0,0
CUST100135,2024-01-10,2024-09-19,66,Male,Canada,Free Trial,0.0,Monthly,GooglePay,42.5,6.2,Mobile,Horror,2,1,8.3,0,0,Search Ads,Festive2021,62.7,0.055,692,23.1,439,26.9,0.0,0.0,0,253,1,2024,442,35.89999999999999,0.0,0.0,1,0.33467741935483875,Medium,Mature,30,0,0,1,0,0
CUST100136,2021-10-06,2023-08-09,25,Female,Australia,Standard,499.0,Monthly,NetBanking,16.7,9.3,Smart TV,Sci-Fi,1,0,0.0,1,1,Paid Social,RetentionPush2024,29.3,0.054,1518,50.6,846,40.4,499.0,25249.4,0,672,10,2021,849,34.58,25249.4,37.57351190476191,1,0.0,Low,Loyal,30,0,0,1,0,1
CUST100137,2021-03-11,2021-11-12,71,Female,USA,Basic,199.0,Quarterly,Paypal,11.1,6.3,Mobile,Sci-Fi,1,1,24.4,0,0,Organic,Launch2020,73.9,0.018,1727,57.6,1481,27.4,199.0,11455.77,0,246,3,2021,1484,23.64,11462.4,46.56817073170732,1,0.9682539682539683,Low,Loyal,55,0,0,1,0,0
CUST100138,2023-09-04,2024-06-02,23,Male,Mexico,Standard,499.0,Quarterly,UPI,21.2,8.7,Web,Action,3,0,0.0,0,0,Organic,NewSeries2022,33.7,0.481,820,27.3,548,37.8,499.0,13639.33,0,272,9,2023,551,34.58,13622.7,50.14459558823529,1,0.0,Low,Loyal,30,0,0,1,0,0
CUST100139,2022-10-19,2024-04-17,36,Other,UK,Free Trial,0.0,Yearly,Card,31.3,6.2,Tablet,Sci-Fi,3,0,0.0,0,0,Affiliate,SummerSale2023,38.5,0.378,1140,38.0,594,26.9,0.0,0.0,1,546,10,2022,597,31.119999999999997,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100140,2022-03-21,2022-05-17,71,Other,USA,Standard,499.0,Monthly,Paypal,20.0,7.5,Smart TV,Comedy,2,1,9.0,0,0,Search Ads,Festive2021,107.2,0.096,1352,45.1,1295,32.6,499.0,22488.27,0,57,3,2022,1298,30.8,22504.9,394.531052631579,1,0.3,Low,Loyal,30,0,0,1,0,0
CUST100141,2024-12-16,2025-07-28,21,Male,India,Standard,499.0,Yearly,ApplePay,46.1,7.8,Web,Action,1,1,4.1,0,0,Organic,RetentionPush2024,36.3,0.293,351,11.7,127,33.9,499.0,5838.3,0,224,12,2024,130,42.14,5838.299999999999,26.063839285714288,1,0.13141025641025642,Medium,Growing,30,0,0,1,0,0
CUST100142,2023-08-09,2025-03-20,36,Female,USA,Basic,199.0,Monthly,Card,43.5,9.0,Mobile,Romance,1,0,0.0,0,0,Search Ads,Launch2020,41.6,0.142,846,28.2,257,39.1,199.0,5611.8,1,589,8,2023,260,44.400000000000006,5611.8,9.5276740237691,1,0.0,Medium,Loyal,30,0,0,1,0,0
CUST100143,2022-07-28,2023-08-29,72,Male,Brazil,Standard,499.0,Yearly,NetBanking,42.5,8.4,Mobile,Sci-Fi,2,1,13.5,0,0,Organic,Launch2020,65.5,0.227,1223,40.8,826,36.5,499.0,20342.57,1,397,7,2022,829,42.5,20359.199999999997,51.24073047858942,1,0.40178571428571425,Medium,Loyal,30,0,0,1,0,0
CUST100144,2020-10-19,2021-10-17,54,Male,Canada,Standard,499.0,Monthly,ApplePay,60.2,4.5,Gaming Console,Drama,2,1,7.6,0,0,Referral,SummerSale2023,43.4,0.234,1870,62.3,1507,19.6,499.0,31104.33,0,363,10,2020,1510,37.879999999999995,31087.699999999997,85.68685950413223,1,0.4222222222222222,High,Loyal,30,1,1,1,0,0
CUST100145,2021-06-26,2021-12-20,39,Male,Brazil,Free Trial,0.0,Monthly,Card,47.9,12.5,Mobile,Sci-Fi,3,0,0.0,1,1,Email,RetentionPush2024,33.9,0.299,1620,54.0,1443,54.3,0.0,0.0,1,177,6,2021,1446,56.66,0.0,0.0,1,0.0,Medium,Loyal,30,0,0,1,0,1
CUST100146,2020-10-12,2021-04-10,48,Female,USA,Free Trial,0.0,Monthly,ApplePay,40.7,7.1,Mobile,Sci-Fi,1,1,1.2,0,0,Referral,SummerSale2023,30.2,0.459,1877,62.6,1697,30.8,0.0,0.0,0,180,10,2020,1700,37.879999999999995,0.0,0.0,1,0.04225352112676056,Medium,Loyal,30,0,0,1,0,0
CUST100147,2021-05-20,2022-01-17,74,Female,India,Basic,199.0,Monthly,NetBanking,10.5,9.7,Mobile,Sci-Fi,2,1,18.2,0,0,Referral,Launch2020,17.6,0.311,1657,55.2,1415,42.1,199.0,10991.43,0,242,5,2021,1418,33.599999999999994,10984.800000000001,45.41913223140496,1,0.4690721649484536,Low,Loyal,55,0,0,1,0,0
CUST100148,2024-03-05,2025-11-01,33,Male,India,Standard,499.0,Yearly,Paypal,58.1,0.0,Smart TV,Drama,2,1,1.0,0,0,Search Ads,Direct,27.9,0.245,637,21.2,31,0.0,499.0,10595.43,0,606,3,2024,34,23.540000000000003,10578.8,17.48420792079208,1,1.0,Medium,Mature,30,0,1,1,0,0
CUST100149,2023-02-23,2024-01-14,71,Male,India,Basic,199.0,Quarterly,ApplePay,60.3,9.4,Smart TV,Horror,3,1,2.7,0,0,Organic,NewSeries2022,58.7,0.195,1013,33.8,688,40.8,199.0,6719.57,0,325,2,2023,691,52.62,6726.2,20.6756,1,0.07180851063829788,High,Loyal,30,0,1,1,0,0
CUST100150,2023-01-08,2024-01-10,43,Female,Australia,Standard,499.0,Yearly,Paypal,28.4,9.3,Mobile,Kids,1,1,2.2,0,0,Referral,Festive2021,63.8,0.047,1059,35.3,692,40.4,499.0,17614.7,1,367,1,2023,695,39.559999999999995,17614.699999999997,47.99645776566758,1,0.05913978494623656,Low,Loyal,30,0,0,1,0,0
CUST100151,2021-06-22,2023-02-17,72,Male,Brazil,Free Trial,0.0,Quarterly,NetBanking,18.8,7.7,Tablet,Drama,1,1,0.8,0,0,Paid Social,Festive2021,23.2,0.067,1624,54.1,1019,33.5,0.0,0.0,1,605,6,2021,1022,30.919999999999998,0.0,0.0,1,0.025974025974025976,Low,Loyal,30,0,0,1,0,0
CUST100152,2024-03-09,2024-04-06,67,Male,India,Standard,499.0,Monthly,NetBanking,50.1,0.2,Tablet,Sci-Fi,1,1,21.2,0,0,Affiliate,SummerSale2023,68.3,0.016,633,21.1,605,0.9,499.0,10528.9,0,28,3,2024,608,20.940000000000005,10528.900000000001,376.03214285714284,1,26.499999999999996,Medium,Mature,30,0,1,1,0,0
